t_rel_s,t_unix,force_net_n,load_cell_raw_n,load_cell_voltage_v,touch_i_final,v00,v01,v02,v03,v10,v11,v12,v13,v20,v21,v22,v23,v30,v31,v32,v33
665.0638,1782155581.8833,0.0000,0.0000,0.00000,0.0000,3.2653,3.2629,3.2742,3.1138,3.2718,3.2347,3.2710,3.1106,3.3000,3.2605,3.2734,3.1155,3.2863,3.2742,3.2766,3.1251
665.1308,1782155581.9502,0.0000,0.0000,0.00000,0.0000,3.2992,3.2557,3.2702,3.1138,3.2533,3.2347,3.2702,3.1074,3.2637,3.2613,3.2742,3.1155,3.3000,3.2790,3.2758,3.1219
665.1509,1782155581.9703,0.0000,0.0000,0.00000,0.0000,3.2992,3.2557,3.2702,3.1138,3.2533,3.2347,3.2702,3.1074,3.2637,3.2613,3.2742,3.1155,3.3000,3.2790,3.2758,3.1219
665.2180,1782155582.0375,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2726,3.1155,3.2895,3.2323,3.2686,3.1090,3.2839,3.2613,3.2750,3.1147,3.2702,3.2734,3.2774,3.1251
665.2382,1782155582.0577,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2726,3.1155,3.2895,3.2323,3.2686,3.1090,3.2839,3.2613,3.2750,3.1147,3.2702,3.2734,3.2774,3.1251
665.2975,1782155582.1169,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2726,3.1155,3.2895,3.2323,3.2686,3.1090,3.2839,3.2613,3.2750,3.1147,3.2702,3.2734,3.2774,3.1251
665.3177,1782155582.1371,0.0000,0.0000,0.00000,0.0000,3.2839,3.2653,3.2702,3.1106,3.2363,3.2363,3.2694,3.1042,3.3000,3.2694,3.2718,3.1187,3.3000,3.2750,3.2742,3.1284
665.3989,1782155582.2184,0.0000,0.0000,0.00000,0.0000,3.2839,3.2653,3.2702,3.1106,3.2363,3.2363,3.2694,3.1042,3.3000,3.2694,3.2718,3.1187,3.3000,3.2750,3.2742,3.1284
665.4191,1782155582.2385,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2686,3.1155,3.2363,3.2259,3.2678,3.1090,3.2702,3.2621,3.2726,3.1179,3.2944,3.2790,3.2774,3.1259
665.4966,1782155582.3160,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2686,3.1155,3.2363,3.2259,3.2678,3.1090,3.2702,3.2621,3.2726,3.1179,3.2944,3.2790,3.2774,3.1259
665.5167,1782155582.3362,0.0000,0.0000,0.00000,0.0000,3.2621,3.2549,3.2742,3.1203,3.2726,3.2428,3.2710,3.1106,3.3000,3.2645,3.2678,3.1155,3.2927,3.2645,3.2734,3.1284
665.5952,1782155582.4146,0.0000,0.0000,0.00000,0.0000,3.2621,3.2549,3.2742,3.1203,3.2726,3.2428,3.2710,3.1106,3.3000,3.2645,3.2678,3.1155,3.2927,3.2645,3.2734,3.1284
665.6167,1782155582.4362,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2742,3.1155,3.2444,3.2315,3.2710,3.1082,3.2855,3.2718,3.2782,3.1147,3.3000,3.2742,3.2742,3.1251
665.6859,1782155582.5054,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2742,3.1155,3.2444,3.2315,3.2710,3.1082,3.2855,3.2718,3.2782,3.1147,3.3000,3.2742,3.2742,3.1251
665.7061,1782155582.5255,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2742,3.1155,3.2444,3.2315,3.2710,3.1082,3.2855,3.2718,3.2782,3.1147,3.3000,3.2742,3.2742,3.1251
665.7846,1782155582.6041,0.0000,0.0000,0.00000,0.0000,3.2871,3.2742,3.2726,3.1122,3.2815,3.2323,3.2678,3.1082,3.3000,3.2629,3.2726,3.1155,3.2662,3.2702,3.2799,3.1259
665.8048,1782155582.6242,0.0000,0.0000,0.00000,0.0000,3.2871,3.2742,3.2726,3.1122,3.2815,3.2323,3.2678,3.1082,3.3000,3.2629,3.2726,3.1155,3.2662,3.2702,3.2799,3.1259
665.8831,1782155582.7025,0.0000,0.0000,0.00000,0.0000,3.2839,3.2670,3.2734,3.1122,3.2379,3.2299,3.2710,3.1074,3.3000,3.2710,3.2734,3.1138,3.3000,3.2799,3.2758,3.1211
665.9039,1782155582.7233,0.0000,0.0000,0.00000,0.0000,3.2839,3.2670,3.2734,3.1122,3.2379,3.2299,3.2710,3.1074,3.3000,3.2710,3.2734,3.1138,3.3000,3.2799,3.2758,3.1211
665.9812,1782155582.8006,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2702,3.1122,3.2782,3.2251,3.2662,3.1098,3.2790,3.2662,3.2718,3.1171,3.2807,3.2807,3.2774,3.1251
666.0015,1782155582.8209,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2702,3.1122,3.2782,3.2251,3.2662,3.1098,3.2790,3.2662,3.2718,3.1171,3.2807,3.2807,3.2774,3.1251
666.0725,1782155582.8920,0.0000,0.0000,0.00000,0.0000,3.2653,3.2581,3.2742,3.1122,3.2653,3.2404,3.2613,3.1082,3.3000,3.2686,3.2710,3.1122,3.2968,3.2662,3.2766,3.1219
666.0929,1782155582.9123,0.0000,0.0000,0.00000,0.0000,3.2653,3.2581,3.2742,3.1122,3.2653,3.2404,3.2613,3.1082,3.3000,3.2686,3.2710,3.1122,3.2968,3.2662,3.2766,3.1219
666.1733,1782155582.9927,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2702,3.1122,3.2516,3.2331,3.2702,3.1090,3.2621,3.2613,3.2742,3.1179,3.3000,3.2742,3.2758,3.1227
666.1934,1782155583.0128,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2702,3.1122,3.2516,3.2331,3.2702,3.1090,3.2621,3.2613,3.2742,3.1179,3.3000,3.2742,3.2758,3.1227
666.2608,1782155583.0802,0.0000,0.0000,0.00000,0.0000,3.2678,3.2678,3.2750,3.1122,3.2782,3.2347,3.2718,3.1114,3.2968,3.2613,3.2742,3.1203,3.2766,3.2718,3.2758,3.1284
666.2812,1782155583.1006,0.0000,0.0000,0.00000,0.0000,3.2678,3.2678,3.2750,3.1122,3.2782,3.2347,3.2718,3.1114,3.2968,3.2613,3.2742,3.1203,3.2766,3.2718,3.2758,3.1284
666.3509,1782155583.1704,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2734,3.1122,3.2484,3.2331,3.2686,3.1074,3.2871,3.2774,3.2758,3.1138,3.3000,3.2766,3.2774,3.1292
666.3711,1782155583.1905,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2734,3.1122,3.2484,3.2331,3.2686,3.1074,3.2871,3.2774,3.2758,3.1138,3.3000,3.2766,3.2774,3.1292
666.4469,1782155583.2664,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2694,3.1122,3.2992,3.2363,3.2678,3.1147,3.3000,3.2613,3.2710,3.1195,3.2621,3.2629,3.2742,3.1356
666.4671,1782155583.2866,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2694,3.1122,3.2992,3.2363,3.2678,3.1147,3.3000,3.2613,3.2710,3.1195,3.2621,3.2629,3.2742,3.1356
666.5303,1782155583.3497,0.0000,0.0000,0.00000,0.0000,3.2831,3.2637,3.2694,3.1171,3.2315,3.2291,3.2718,3.1098,3.3000,3.2694,3.2742,3.1187,3.3000,3.2750,3.2726,3.1284
666.5507,1782155583.3701,0.0000,0.0000,0.00000,0.0000,3.2831,3.2637,3.2694,3.1171,3.2315,3.2291,3.2718,3.1098,3.3000,3.2694,3.2742,3.1187,3.3000,3.2750,3.2726,3.1284
666.6144,1782155583.4338,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2694,3.1163,3.2782,3.2251,3.2662,3.1090,3.2782,3.2662,3.2774,3.1179,3.2734,3.2799,3.2774,3.1259
666.6349,1782155583.4544,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2694,3.1163,3.2782,3.2251,3.2662,3.1090,3.2782,3.2662,3.2774,3.1179,3.2734,3.2799,3.2774,3.1259
666.7150,1782155583.5344,0.0000,0.0000,0.00000,0.0000,3.2823,3.2637,3.2726,3.1114,3.2613,3.2404,3.2710,3.1058,3.3000,3.2694,3.2710,3.1138,3.3000,3.2670,3.2782,3.1251
666.7351,1782155583.5545,0.0000,0.0000,0.00000,0.0000,3.2823,3.2637,3.2726,3.1114,3.2613,3.2404,3.2710,3.1058,3.3000,3.2694,3.2710,3.1138,3.3000,3.2670,3.2782,3.1251
666.8031,1782155583.6226,0.0000,0.0000,0.00000,0.0000,3.2823,3.2637,3.2726,3.1114,3.2613,3.2404,3.2710,3.1058,3.3000,3.2694,3.2710,3.1138,3.3000,3.2670,3.2782,3.1251
666.8237,1782155583.6431,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2726,3.1179,3.2549,3.2307,3.2734,3.1114,3.2678,3.2629,3.2726,3.1155,3.3000,3.2823,3.2774,3.1284
666.8952,1782155583.7146,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2726,3.1179,3.2549,3.2307,3.2734,3.1114,3.2678,3.2629,3.2726,3.1155,3.3000,3.2823,3.2774,3.1284
666.9156,1782155583.7350,0.0000,0.0000,0.00000,0.0000,3.2637,3.2597,3.2726,3.1155,3.2799,3.2347,3.2710,3.1082,3.3000,3.2742,3.2742,3.1179,3.2863,3.2710,3.2734,3.1267
666.9768,1782155583.7963,0.0000,0.0000,0.00000,0.0000,3.2637,3.2597,3.2726,3.1155,3.2799,3.2347,3.2710,3.1082,3.3000,3.2742,3.2742,3.1179,3.2863,3.2710,3.2734,3.1267
666.9974,1782155583.8168,0.0000,0.0000,0.00000,0.0000,3.2637,3.2597,3.2726,3.1155,3.2799,3.2347,3.2710,3.1082,3.3000,3.2742,3.2742,3.1179,3.2863,3.2710,3.2734,3.1267
667.0701,1782155583.8895,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2702,3.1163,3.2549,3.2323,3.2710,3.1195,3.2637,3.2605,3.2766,3.1203,3.3000,3.2758,3.2790,3.1308
667.0903,1782155583.9098,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2702,3.1163,3.2549,3.2323,3.2710,3.1195,3.2637,3.2605,3.2766,3.1203,3.3000,3.2758,3.2790,3.1308
667.1669,1782155583.9863,0.0000,0.0000,0.00000,0.0000,3.2718,3.2662,3.2734,3.1179,3.2863,3.2331,3.2702,3.1050,3.3000,3.2597,3.2718,3.1155,3.2799,3.2710,3.2790,3.1348
667.1872,1782155584.0067,0.0000,0.0000,0.00000,0.0000,3.2718,3.2662,3.2734,3.1179,3.2863,3.2331,3.2702,3.1050,3.3000,3.2597,3.2718,3.1155,3.2799,3.2710,3.2790,3.1348
667.2584,1782155584.0778,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2734,3.1155,3.2484,3.2347,3.2678,3.1114,3.2774,3.2726,3.2782,3.1203,3.3000,3.2790,3.2742,3.1316
667.2812,1782155584.1006,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2734,3.1155,3.2484,3.2347,3.2678,3.1114,3.2774,3.2726,3.2782,3.1203,3.3000,3.2790,3.2742,3.1316
667.3438,1782155584.1632,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2734,3.1195,3.2516,3.2299,3.2686,3.1147,3.2718,3.2686,3.2766,3.1235,3.3000,3.2734,3.2766,3.1308
667.3648,1782155584.1842,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2734,3.1195,3.2516,3.2299,3.2686,3.1147,3.2718,3.2686,3.2766,3.1235,3.3000,3.2734,3.2766,3.1308
667.4282,1782155584.2477,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2710,3.1138,3.2500,3.2331,3.2670,3.1106,3.2605,3.2662,3.2774,3.1171,3.3000,3.2726,3.2742,3.1275
667.4488,1782155584.2683,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2710,3.1138,3.2500,3.2331,3.2670,3.1106,3.2605,3.2662,3.2774,3.1171,3.3000,3.2726,3.2742,3.1275
667.5107,1782155584.3301,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2710,3.1171,3.2476,3.2315,3.2742,3.1195,3.2863,3.2758,3.2710,3.1203,3.3000,3.2758,3.2790,3.1340
667.5322,1782155584.3516,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2710,3.1171,3.2476,3.2315,3.2742,3.1195,3.2863,3.2758,3.2710,3.1203,3.3000,3.2758,3.2790,3.1340
667.5999,1782155584.4194,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2710,3.1171,3.2476,3.2315,3.2742,3.1195,3.2863,3.2758,3.2710,3.1203,3.3000,3.2758,3.2790,3.1340
667.6201,1782155584.4396,0.0000,0.0000,0.00000,0.0000,3.3000,3.2549,3.2702,3.1138,3.2541,3.2315,3.2678,3.1122,3.2694,3.2694,3.2766,3.1171,3.3000,3.2710,3.2766,3.1243
667.6881,1782155584.5075,0.0000,0.0000,0.00000,0.0000,3.3000,3.2549,3.2702,3.1138,3.2541,3.2315,3.2678,3.1122,3.2694,3.2694,3.2766,3.1171,3.3000,3.2710,3.2766,3.1243
667.7083,1782155584.5277,0.0000,0.0000,0.00000,0.0000,3.3000,3.2549,3.2702,3.1138,3.2541,3.2315,3.2678,3.1122,3.2694,3.2694,3.2766,3.1171,3.3000,3.2710,3.2766,3.1243
667.7690,1782155584.5884,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2694,3.1138,3.2533,3.2339,3.2653,3.1114,3.2678,3.2605,3.2782,3.1179,3.2984,3.2815,3.2734,3.1267
667.7915,1782155584.6110,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2694,3.1138,3.2533,3.2339,3.2653,3.1114,3.2678,3.2605,3.2782,3.1179,3.2984,3.2815,3.2734,3.1267
667.8494,1782155584.6689,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.1138,3.2662,3.2267,3.2686,3.1074,3.2653,3.2637,3.2782,3.1179,3.3000,3.2766,3.2710,3.1259
667.8697,1782155584.6891,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.1138,3.2662,3.2267,3.2686,3.1074,3.2653,3.2637,3.2782,3.1179,3.3000,3.2766,3.2710,3.1259
667.9454,1782155584.7648,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.1163,3.2936,3.2299,3.2670,3.1155,3.2815,3.2670,3.2766,3.1203,3.2871,3.2831,3.2774,3.1275
667.9658,1782155584.7852,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.1163,3.2936,3.2299,3.2670,3.1155,3.2815,3.2670,3.2766,3.1203,3.2871,3.2831,3.2774,3.1275
668.0344,1782155584.8539,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.1130,3.2887,3.2275,3.2702,3.1106,3.2823,3.2678,3.2726,3.1211,3.2637,3.2686,3.2758,3.1267
668.0549,1782155584.8743,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.1130,3.2887,3.2275,3.2702,3.1106,3.2823,3.2678,3.2726,3.1211,3.2637,3.2686,3.2758,3.1267
668.1136,1782155584.9331,0.0000,0.0000,0.00000,0.0000,3.2984,3.2670,3.2726,3.1195,3.2944,3.2379,3.2702,3.1098,3.3000,3.2645,3.2726,3.1187,3.2653,3.2702,3.2790,3.1308
668.1342,1782155584.9537,0.0000,0.0000,0.00000,0.0000,3.2984,3.2670,3.2726,3.1195,3.2944,3.2379,3.2702,3.1098,3.3000,3.2645,3.2726,3.1187,3.2653,3.2702,3.2790,3.1308
668.2001,1782155585.0196,0.0000,0.0000,0.00000,0.0000,3.2984,3.2670,3.2726,3.1195,3.2944,3.2379,3.2702,3.1098,3.3000,3.2645,3.2726,3.1187,3.2653,3.2702,3.2790,3.1308
668.2207,1782155585.0401,0.0000,0.0000,0.00000,0.0000,3.2766,3.2686,3.2742,3.1211,3.2782,3.2331,3.2678,3.1163,3.3000,3.2670,3.2702,3.1211,3.2847,3.2678,3.2742,3.1396
668.2874,1782155585.1069,0.0000,0.0000,0.00000,0.0000,3.2766,3.2686,3.2742,3.1211,3.2782,3.2331,3.2678,3.1163,3.3000,3.2670,3.2702,3.1211,3.2847,3.2678,3.2742,3.1396
668.3077,1782155585.1271,0.0000,0.0000,0.00000,0.0000,3.2766,3.2686,3.2742,3.1211,3.2782,3.2331,3.2678,3.1163,3.3000,3.2670,3.2702,3.1211,3.2847,3.2678,3.2742,3.1396
668.3842,1782155585.2036,0.0000,0.0000,0.00000,0.0000,3.2742,3.2686,3.2726,3.1211,3.2662,3.2412,3.2694,3.1114,3.3000,3.2718,3.2678,3.1195,3.2831,3.2710,3.2799,3.1324
668.4069,1782155585.2264,0.0000,0.0000,0.00000,0.0000,3.2742,3.2686,3.2726,3.1211,3.2662,3.2412,3.2694,3.1114,3.3000,3.2718,3.2678,3.1195,3.2831,3.2710,3.2799,3.1324
668.4758,1782155585.2953,0.0000,0.0000,0.00000,0.0000,3.2815,3.2686,3.2742,3.1203,3.2565,3.2396,3.2710,3.1114,3.3000,3.2702,3.2742,3.1195,3.3000,3.2790,3.2710,3.1251
668.4960,1782155585.3155,0.0000,0.0000,0.00000,0.0000,3.2815,3.2686,3.2742,3.1203,3.2565,3.2396,3.2710,3.1114,3.3000,3.2702,3.2742,3.1195,3.3000,3.2790,3.2710,3.1251
668.5962,1782155585.4157,0.0000,0.0000,0.00000,0.0000,3.3000,3.2686,3.2726,3.1130,3.2420,3.2331,3.2726,3.1138,3.3000,3.2766,3.2734,3.1203,3.3000,3.2839,3.2750,3.1235
668.6165,1782155585.4360,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2694,3.1171,3.2516,3.2331,3.2694,3.1114,3.2637,3.2662,3.2742,3.1243,3.3000,3.2758,3.2750,3.1243
668.6931,1782155585.5125,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2694,3.1171,3.2516,3.2331,3.2694,3.1114,3.2637,3.2662,3.2742,3.1243,3.3000,3.2758,3.2750,3.1243
668.7132,1782155585.5327,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2734,3.1171,3.2976,3.2363,3.2686,3.1074,3.2726,3.2662,3.2758,3.1163,3.2718,3.2758,3.2750,3.1275
668.7808,1782155585.6003,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2734,3.1171,3.2976,3.2363,3.2686,3.1074,3.2726,3.2662,3.2758,3.1163,3.2718,3.2758,3.2750,3.1275
668.8034,1782155585.6229,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2734,3.1171,3.2976,3.2363,3.2686,3.1074,3.2726,3.2662,3.2758,3.1163,3.2718,3.2758,3.2750,3.1275
668.8719,1782155585.6914,0.0000,0.0000,0.00000,0.0000,3.2718,3.2678,3.2750,3.1122,3.2863,3.2331,3.2678,3.1203,3.2936,3.2613,3.2734,3.1179,3.2686,3.2670,3.2774,3.1235
668.8921,1782155585.7116,0.0000,0.0000,0.00000,0.0000,3.2718,3.2678,3.2750,3.1122,3.2863,3.2331,3.2678,3.1203,3.2936,3.2613,3.2734,3.1179,3.2686,3.2670,3.2774,3.1235
668.9646,1782155585.7841,0.0000,0.0000,0.00000,0.0000,3.2621,3.2589,3.2726,3.1147,3.2734,3.2388,3.2678,3.1050,3.3000,3.2653,3.2694,3.1090,3.2815,3.2710,3.2799,3.1275
668.9848,1782155585.8042,0.0000,0.0000,0.00000,0.0000,3.2621,3.2589,3.2726,3.1147,3.2734,3.2388,3.2678,3.1050,3.3000,3.2653,3.2694,3.1090,3.2815,3.2710,3.2799,3.1275
669.0562,1782155585.8756,0.0000,0.0000,0.00000,0.0000,3.2782,3.2629,3.2742,3.1155,3.2347,3.2331,3.2710,3.1082,3.3000,3.2678,3.2742,3.1138,3.3000,3.2702,3.2726,3.1235
669.0767,1782155585.8962,0.0000,0.0000,0.00000,0.0000,3.2782,3.2629,3.2742,3.1155,3.2347,3.2331,3.2710,3.1082,3.3000,3.2678,3.2742,3.1138,3.3000,3.2702,3.2726,3.1235
669.1431,1782155585.9625,0.0000,0.0000,0.00000,0.0000,3.2782,3.2581,3.2726,3.1195,3.2396,3.2299,3.2702,3.1138,3.2670,3.2710,3.2758,3.1203,3.3000,3.2807,3.2726,3.1300
669.1632,1782155585.9827,0.0000,0.0000,0.00000,0.0000,3.2782,3.2581,3.2726,3.1195,3.2396,3.2299,3.2702,3.1138,3.2670,3.2710,3.2758,3.1203,3.3000,3.2807,3.2726,3.1300
669.2359,1782155586.0553,0.0000,0.0000,0.00000,0.0000,3.3000,3.2694,3.2686,3.1179,3.2597,3.2251,3.2702,3.1171,3.2742,3.2645,3.2726,3.1187,3.3000,3.2774,3.2742,3.1292
669.2560,1782155586.0755,0.0000,0.0000,0.00000,0.0000,3.3000,3.2694,3.2686,3.1179,3.2597,3.2251,3.2702,3.1171,3.2742,3.2645,3.2726,3.1187,3.3000,3.2774,3.2742,3.1292
669.3326,1782155586.1521,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2734,3.1098,3.2976,3.2355,3.2710,3.1050,3.2927,3.2613,3.2766,3.1147,3.2653,3.2694,3.2790,3.1267
669.3527,1782155586.1722,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2734,3.1098,3.2976,3.2355,3.2710,3.1050,3.2927,3.2613,3.2766,3.1147,3.2653,3.2694,3.2790,3.1267
669.4177,1782155586.2371,0.0000,0.0000,0.00000,0.0000,3.3000,3.2694,3.2766,3.1163,3.2944,3.2355,3.2653,3.1203,3.3000,3.2613,3.2726,3.1163,3.2823,3.2750,3.2742,3.1300
669.4383,1782155586.2578,0.0000,0.0000,0.00000,0.0000,3.3000,3.2694,3.2766,3.1163,3.2944,3.2355,3.2653,3.1203,3.3000,3.2613,3.2726,3.1163,3.2823,3.2750,3.2742,3.1300
669.5066,1782155586.3261,0.0000,0.0000,0.00000,0.0000,3.3000,3.2694,3.2766,3.1163,3.2944,3.2355,3.2653,3.1203,3.3000,3.2613,3.2726,3.1163,3.2823,3.2750,3.2742,3.1300
669.5271,1782155586.3465,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2726,3.1106,3.2533,3.2396,3.2710,3.1219,3.3000,3.2710,3.2718,3.1114,3.3000,3.2653,3.2742,3.1267
669.6066,1782155586.4260,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2726,3.1106,3.2533,3.2396,3.2710,3.1219,3.3000,3.2710,3.2718,3.1114,3.3000,3.2653,3.2742,3.1267
669.6268,1782155586.4462,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2766,3.1227,3.2347,3.2307,3.2718,3.1010,3.3000,3.2686,3.2710,3.1243,3.3000,3.2790,3.2758,3.1332
669.7033,1782155586.5228,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2766,3.1227,3.2347,3.2307,3.2718,3.1010,3.3000,3.2686,3.2710,3.1243,3.3000,3.2790,3.2758,3.1332
669.7236,1782155586.5431,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2710,3.1090,3.2637,3.2315,3.2686,3.1098,3.2653,3.2662,3.2734,3.1130,3.3000,3.2734,3.2774,3.1251
669.7931,1782155586.6126,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2710,3.1090,3.2637,3.2315,3.2686,3.1098,3.2653,3.2662,3.2734,3.1130,3.3000,3.2734,3.2774,3.1251
669.8136,1782155586.6331,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2694,3.1227,3.3000,3.2347,3.2662,3.1187,3.2831,3.2678,3.2710,3.1308,3.2670,3.2758,3.2766,3.1364
669.8770,1782155586.6964,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2694,3.1227,3.3000,3.2347,3.2662,3.1187,3.2831,3.2678,3.2710,3.1308,3.2670,3.2758,3.2766,3.1364
669.8971,1782155586.7166,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2694,3.1227,3.3000,3.2347,3.2662,3.1187,3.2831,3.2678,3.2710,3.1308,3.2670,3.2758,3.2766,3.1364
669.9691,1782155586.7886,0.0000,0.0000,0.00000,0.0000,3.2887,3.2718,3.2742,3.1332,3.2815,3.2291,3.2702,3.1179,3.3000,3.2605,3.2726,3.1300,3.2823,3.2742,3.2774,3.1404
669.9896,1782155586.8091,0.0000,0.0000,0.00000,0.0000,3.2887,3.2718,3.2742,3.1332,3.2815,3.2291,3.2702,3.1179,3.3000,3.2605,3.2726,3.1300,3.2823,3.2742,3.2774,3.1404
670.0561,1782155586.8755,0.0000,0.0000,0.00000,0.0000,3.2790,3.2621,3.2742,3.1106,3.2484,3.2404,3.2686,3.1001,3.3000,3.2694,3.2726,3.1114,3.3000,3.2645,3.2734,3.1324
670.0768,1782155586.8962,0.0000,0.0000,0.00000,0.0000,3.2790,3.2621,3.2742,3.1106,3.2484,3.2404,3.2686,3.1001,3.3000,3.2694,3.2726,3.1114,3.3000,3.2645,3.2734,3.1324
670.1489,1782155586.9683,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.1130,3.2404,3.2299,3.2678,3.1106,3.2678,3.2718,3.2766,3.1179,3.3000,3.2790,3.2774,3.1275
670.1695,1782155586.9889,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.1130,3.2404,3.2299,3.2678,3.1106,3.2678,3.2718,3.2766,3.1179,3.3000,3.2790,3.2774,3.1275
670.2326,1782155587.0521,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2694,3.1130,3.2637,3.2275,3.2702,3.1106,3.2653,3.2621,3.2726,3.1235,3.3000,3.2831,3.2758,3.1227
670.2527,1782155587.0722,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2694,3.1130,3.2637,3.2275,3.2702,3.1106,3.2653,3.2621,3.2726,3.1235,3.3000,3.2831,3.2758,3.1227
670.3274,1782155587.1469,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2710,3.1292,3.2984,3.2379,3.2662,3.1227,3.2839,3.2621,3.2702,3.1324,3.2686,3.2726,3.2734,3.1437
670.3477,1782155587.1672,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2710,3.1292,3.2984,3.2379,3.2662,3.1227,3.2839,3.2621,3.2702,3.1324,3.2686,3.2726,3.2734,3.1437
670.4169,1782155587.2364,0.0000,0.0000,0.00000,0.0000,3.2645,3.2613,3.2742,3.1259,3.2597,3.2379,3.2686,3.1179,3.3000,3.2613,3.2710,3.1300,3.2831,3.2734,3.2742,3.1396
670.4370,1782155587.2565,0.0000,0.0000,0.00000,0.0000,3.2645,3.2613,3.2742,3.1259,3.2597,3.2379,3.2686,3.1179,3.3000,3.2613,3.2710,3.1300,3.2831,3.2734,3.2742,3.1396
670.5147,1782155587.3341,0.0000,0.0000,0.00000,0.0000,3.2839,3.2621,3.2742,3.1106,3.2379,3.2307,3.2718,3.1098,3.3000,3.2686,3.2710,3.1147,3.3000,3.2670,3.2742,3.1235
670.5366,1782155587.3561,0.0000,0.0000,0.00000,0.0000,3.2839,3.2621,3.2742,3.1106,3.2379,3.2307,3.2718,3.1098,3.3000,3.2686,3.2710,3.1147,3.3000,3.2670,3.2742,3.1235
670.6049,1782155587.4243,0.0000,0.0000,0.00000,0.0000,3.2839,3.2621,3.2742,3.1106,3.2379,3.2307,3.2718,3.1098,3.3000,3.2686,3.2710,3.1147,3.3000,3.2670,3.2742,3.1235
670.6250,1782155587.4445,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2694,3.1090,3.2533,3.2355,3.2686,3.1034,3.2742,3.2766,3.2774,3.1332,3.3000,3.2742,3.2782,3.1235
